id,name,alamat,provinsi,telepon,website,jadwal_buka_Sabtu,jadwal_buka_Minggu,jadwal_buka_Senin,jadwal_buka_Selasa,jadwal_buka_Rabu,jadwal_buka_Kamis,jadwal_buka_Jumat,kategori,price,rating,users,lama_menghabiskan_waktu,eksistensi,rating_5,rating_4,rating_3,rating_2,rating_1,level 1,x,y,pt_Selasa_01.00,pt_Sabtu_04.00,pt_Minggu_00.00,pt_Rabu_05.00,pt_Jumat_02.00,pt_Jumat_03.00,pt_Kamis_02.00,pt_Jumat_04.00,pt_Sabtu_02.00,pt_Selasa_02.00,pt_Kamis_04.00,pt_Selasa_00.00,pt_Selasa_03.00,pt_Senin_02.00,pt_Minggu_04.00,pt_Selasa_05.00,pt_Sabtu_05.00,pt_Senin_04.00,pt_Minggu_01.00,pt_Rabu_00.00,pt_Kamis_01.00,pt_Sabtu_03.00,pt_Rabu_04.00,pt_Senin_03.00,pt_Kamis_00.00,pt_Senin_01.00,pt_Rabu_03.00,pt_Minggu_05.00,pt_Senin_05.00,pt_Minggu_03.00,pt_Jumat_05.00,pt_Rabu_02.00,pt_Kamis_03.00,pt_Kamis_05.00,pt_Rabu_01.00,pt_Minggu_02.00,pt_Senin_00.00,pt_Selasa_04.00,pt_Selasa_19.00,pt_Sabtu_17.00,pt_Selasa_11.00,pt_Kamis_16.00,pt_Senin_22.00,pt_Senin_13.00,pt_Minggu_08.00,pt_Minggu_18.00,pt_Rabu_12.00,pt_Minggu_16.00,pt_Senin_18.00,pt_Senin_11.00,pt_Jumat_07.00,pt_Minggu_15.00,pt_Senin_07.00,pt_Sabtu_14.00,pt_Jumat_09.00,pt_Minggu_14.00,pt_Kamis_11.00,pt_Rabu_09.00,pt_Selasa_20.00,pt_Rabu_20.00,pt_Kamis_06.00,pt_Senin_21.00,pt_Jumat_19.00,pt_Kamis_22.00,pt_Kamis_08.00,pt_Selasa_21.00,pt_Kamis_23.00,pt_Minggu_17.00,pt_Jumat_18.00,pt_Jumat_17.00,pt_Jumat_16.00,pt_Senin_09.00,pt_Kamis_09.00,pt_Kamis_19.00,pt_Senin_08.00,pt_Senin_15.00,pt_Senin_19.00,pt_Rabu_08.00,pt_Senin_10.00,pt_Rabu_16.00,pt_Kamis_15.00,pt_Sabtu_18.00,pt_Senin_06.00,pt_Selasa_13.00,pt_Selasa_17.00,pt_Jumat_12.00,pt_Rabu_15.00,pt_Sabtu_16.00,pt_Rabu_13.00,pt_Kamis_17.00,pt_Selasa_07.00,pt_Rabu_22.00,pt_Minggu_07.00,pt_Sabtu_13.00,pt_Selasa_14.00,pt_Selasa_15.00,pt_Sabtu_15.00,pt_Minggu_19.00,pt_Senin_20.00,pt_Sabtu_20.00,pt_Minggu_22.00,pt_Minggu_13.00,pt_Sabtu_19.00,pt_Sabtu_12.00,pt_Jumat_11.00,pt_Minggu_12.00,pt_Selasa_16.00,pt_Kamis_12.00,pt_Jumat_13.00,pt_Minggu_23.00,pt_Rabu_06.00,pt_Senin_23.00,pt_Rabu_21.00,pt_Kamis_07.00,pt_Jumat_10.00,pt_Sabtu_23.00,pt_Jumat_22.00,pt_Rabu_17.00,pt_Sabtu_11.00,pt_Selasa_06.00,pt_Sabtu_07.00,pt_Sabtu_08.00,pt_Minggu_09.00,pt_Rabu_14.00,pt_Selasa_22.00,pt_Jumat_06.00,pt_Senin_17.00,pt_Kamis_20.00,pt_Kamis_21.00,pt_Selasa_08.00,pt_Jumat_20.00,pt_Minggu_06.00,pt_Minggu_10.00,pt_Sabtu_06.00,pt_Sabtu_21.00,pt_Sabtu_22.00,pt_Selasa_18.00,pt_Sabtu_10.00,pt_Jumat_08.00,pt_Rabu_19.00,pt_Jumat_23.00,pt_Senin_14.00,pt_Selasa_09.00,pt_Selasa_23.00,pt_Rabu_11.00,pt_Jumat_15.00,pt_Selasa_12.00,pt_Kamis_18.00,pt_Senin_12.00,pt_Senin_16.00,pt_Minggu_11.00,pt_Kamis_14.00,pt_Rabu_10.00,pt_Kamis_13.00,pt_Sabtu_09.00,pt_Jumat_14.00,pt_Minggu_20.00,pt_Selasa_10.00,pt_Rabu_07.00,pt_Rabu_18.00,pt_Minggu_21.00,pt_Jumat_21.00,pt_Kamis_10.00,pt_Rabu_23.00,pt_Jumat_00.00,pt_Sabtu_00.00,pt_Sabtu_01.00,pt_Jumat_01.00
17685099321422701657,Coffee n' Friends,"Jalan Citeureup No.165 / 47, Citeureup, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40258",Jawa Barat,-,none,13.30-22.00,13.30-22.00,13.00-21.00,13.00-21.00,13.00-21.00,13.00-21.00,13.30-22.00,Kedai Kopi,$$,"4,3",857.0,none,masih buka,480,223,104,19,31,poisPremium3,107.54896749999999,-6.861357799999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.75,75.0,0.0,65.25,0.0,37.5,0.0,71.25,0.0,65.25,71.25,0.0,0.0,60.0,0.0,46.5,0.0,46.5,0.0,0.0,63.75,63.75,0.0,63.0,69.75,0.0,0.0,63.0,0.0,75.0,71.25,75.0,65.25,0.0,0.0,69.75,0.0,60.0,69.75,0.0,0.0,65.25,60.0,71.25,0.0,37.5,75.0,0.0,60.0,65.25,37.5,75.0,0.0,0.0,0.0,37.5,46.5,60.0,60.0,69.75,63.75,63.75,0.0,37.5,69.75,0.0,0.0,0.0,65.25,0.0,37.5,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.0,75.0,63.75,63.0,0.0,63.75,0.0,0.0,0.0,63.0,0.0,71.25,0.0,0.0,69.75,0.0,46.5,0.0,0.0,0.0,60.0,0.0,71.25,0.0,65.25,0.0,46.5,0.0,37.5,0.0,46.5,63.75,0.0,0.0,71.25,63.0,63.0,0.0,0.0,,,,
4592714581733192656,Kirana Cafe House,"Jl. Sariwangi Selatan No.130, Sariwangi, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,0822-5328-3820,none,,,,,,,,Kafe,none,"4,7",14.0,none,masih buka,13,0,0,0,1,poisPremium3,107.56923649999999,-6.863229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12261364693108146660,Kopi Salarea Express UPI Bandung,"Jl. Dr. Setiabudi No.229, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40154",Jawa Barat,0812-2439-1329,none,Tutup,Tutup,08.00-17.00,08.00-17.00,08.00-17.00,08.00-17.00,08.00-17.00,Kedai Kopi,none,"4,9",18.0,none,masih buka,16,2,0,0,0,poisPremium3,107.5905875,-6.861235799999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5278325738189976546,Kampung Daun Culture Gallery & Cafe,"5HHQ+9HC, Jl. Villa Triniti, Cigugur Girang, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,(022) 2787915,none,09.00-23.00,09.00-21.00,10.00-21.00,10.00-21.00,10.00-21.00,10.00-21.00,10.00-21.00,Kafe,$$,"4,5",9900.0,none,masih buka,6812,2196,580,133,180,poisPremium3,107.58972059999999,-6.817671499999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,54.75,40.5,56.25,25.5,69.0,0.0,57.75,57.75,56.25,57.75,40.5,0.0,62.25,0.0,69.0,13.5,69.0,40.5,13.5,51.0,51.0,0.0,38.25,57.0,25.5,0.0,38.25,0.0,54.75,57.75,54.75,56.25,13.5,13.5,57.0,0.0,62.25,57.0,0.0,24.0,56.25,62.25,57.75,0.0,69.0,54.75,57.75,62.25,56.25,69.0,54.75,0.0,25.5,0.0,69.0,69.0,62.25,62.25,57.0,51.0,51.0,25.5,69.0,57.0,57.75,40.5,57.75,56.25,57.75,69.0,0.0,0.0,0.0,38.25,0.0,24.0,0.0,25.5,54.75,40.5,0.0,0.0,0.0,13.5,69.0,25.5,0.0,54.75,51.0,38.25,0.0,51.0,0.0,24.0,0.0,38.25,25.5,57.75,24.0,0.0,57.0,0.0,69.0,13.5,0.0,40.5,62.25,57.75,57.75,57.75,56.25,40.5,69.0,24.0,69.0,13.5,69.0,51.0,24.0,0.0,57.75,38.25,38.25,24.0,0.0,,,,
12305767870213468275,Cafe MIAGO,"Jl. Cigugur Girang No.237, Cigugur Girang, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,0888-2121-380,none,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,Kafe,none,"5,0",7.0,none,masih buka,7,0,0,0,0,poisPremium3,107.58433679999999,-6.836087000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75,0.0,33.75,0.0,0.0,47.25,0.0,0.0,27.0,0.0,0.0,33.75,0.0,13.5,0.0,40.5,0.0,40.5,33.75,0.0,20.25,20.25,0.0,20.25,6.75,0.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,13.5,6.75,0.0,47.25,0.0,13.5,0.0,0.0,47.25,0.0,27.0,13.5,0.0,47.25,0.0,0.0,0.0,0.0,47.25,40.5,13.5,13.5,6.75,20.25,20.25,0.0,47.25,6.75,27.0,33.75,27.0,0.0,27.0,47.25,0.0,0.0,0.0,20.25,0.0,47.25,0.0,0.0,0.0,33.75,0.0,0.0,0.0,0.0,40.5,0.0,0.0,0.0,20.25,20.25,0.0,20.25,0.0,47.25,0.0,20.25,0.0,0.0,47.25,0.0,6.75,0.0,40.5,0.0,0.0,33.75,13.5,27.0,0.0,27.0,0.0,33.75,40.5,47.25,47.25,0.0,40.5,20.25,47.25,0.0,0.0,20.25,20.25,47.25,0.0,,,,
6371151365610381823,Warung Kopi Bawah Pohon,"Jl. Abadi I No.24, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153",Jawa Barat,0811-214-439,none,09.00-17.00,Tutup,09.00-17.00,09.00-17.00,09.00-17.00,09.00-17.00,09.00-17.00,Kafe,none,"4,3",6.0,none,masih buka,3,2,1,0,0,poisPremium3,107.584704,-6.8630644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14409343716167658126,Kue Westhoff Cafe & Resto,"Jalan Terusan Sutami Setrasari Plaza, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat 40163",Jawa Barat,(022) 2006877,none,06.00-21.00,06.00-21.00,06.00-21.00,06.00-21.00,06.00-21.00,06.00-21.00,06.00-21.00,Kafe,$$,"4,6",238.0,none,masih buka,164,52,16,1,5,poisPremium3,107.58190239999999,-6.8808603999999995,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,21.0,30.0,54.0,35.25,0.0,47.25,60.75,24.75,48.75,35.25,24.75,54.0,45.0,40.5,45.0,42.75,63.75,42.75,54.0,63.75,15.75,15.75,31.5,0.0,21.0,0.0,60.75,0.0,,30.0,24.75,30.0,35.25,63.75,63.75,21.0,60.75,40.5,21.0,60.75,62.25,35.25,40.5,24.75,31.5,47.25,30.0,48.75,40.5,35.25,47.25,30.0,45.0,0.0,45.0,47.25,42.75,40.5,40.5,21.0,15.75,15.75,0.0,47.25,21.0,48.75,54.0,48.75,35.25,48.75,47.25,,31.5,,0.0,45.0,62.25,,0.0,30.0,54.0,31.5,45.0,60.75,63.75,42.75,0.0,31.5,30.0,15.75,0.0,60.75,15.75,31.5,62.25,31.5,0.0,0.0,24.75,62.25,60.75,21.0,,42.75,63.75,,54.0,40.5,48.75,24.75,48.75,35.25,54.0,42.75,62.25,47.25,63.75,42.75,15.75,62.25,45.0,24.75,0.0,0.0,62.25,,,,,
6576506829640269973,La Kaffa,"Jl. Cigugur Girang No.37, Cigugur Girang, Kec. Parongpong, Kota Bandung, Jawa Barat 40559",Jawa Barat,0878-2266-0543,none,10.00-23.00,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,Kedai Kopi,none,"5,0",1.0,none,masih buka,1,0,0,0,0,poisPremium3,107.5846904,-6.8418025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,9.75,13.5,9.75,0.0,40.5,0.0,13.5,33.75,9.75,13.5,13.5,0.0,27.0,0.0,30.0,0.0,30.0,13.5,0.0,13.5,13.5,0.0,6.75,27.0,0.0,0.0,6.75,0.0,9.75,13.5,9.75,9.75,0.0,0.0,27.0,0.0,27.0,27.0,0.0,3.0,9.75,27.0,13.5,0.0,40.5,9.75,33.75,27.0,9.75,40.5,9.75,0.0,0.0,0.0,40.5,30.0,27.0,27.0,27.0,13.5,13.5,0.0,40.5,27.0,33.75,13.5,33.75,9.75,33.75,40.5,0.0,0.0,0.0,6.75,0.0,3.0,0.0,0.0,9.75,13.5,0.0,0.0,0.0,0.0,30.0,0.0,0.0,9.75,13.5,6.75,0.0,13.5,0.0,3.0,0.0,6.75,0.0,13.5,3.0,0.0,27.0,0.0,30.0,0.0,0.0,13.5,27.0,33.75,13.5,33.75,9.75,13.5,30.0,3.0,40.5,0.0,30.0,13.5,3.0,0.0,13.5,6.75,6.75,3.0,0.0,,,,
11234730821828023686,ETRASMI cafe & Bakery,"Jl. Mekarwangi No.14, Sariwangi, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,0813-2114-9032,none,,,,,,,,Kedai Kopi,none,"3,0",2.0,none,masih buka,1,0,0,0,1,poisPremium3,107.57510440000001,-6.8444141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14637887958730217400,Hisana Cafe,"Jl. Gegerkalong Girang No.129, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153",Jawa Barat,-,none,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,Kafe,$,"4,6",33.0,none,masih buka,23,6,4,0,0,poisPremium3,107.5869397,-6.8626209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.75,9.75,7.5,7.5,0.0,15.0,0.0,12.75,9.75,7.5,12.75,7.5,0.0,9.75,0.0,15.0,12.75,15.0,7.5,12.75,12.75,12.75,0.0,0.0,12.75,0.0,0.0,0.0,0.0,9.75,12.75,9.75,7.5,12.75,12.75,12.75,0.0,9.75,12.75,0.0,12.75,7.5,9.75,12.75,0.0,15.0,9.75,9.75,9.75,7.5,15.0,9.75,0.0,0.0,0.0,15.0,15.0,9.75,9.75,12.75,12.75,12.75,0.0,15.0,12.75,9.75,7.5,9.75,7.5,9.75,15.0,0.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,9.75,7.5,0.0,0.0,0.0,12.75,15.0,0.0,0.0,9.75,12.75,0.0,0.0,12.75,0.0,12.75,0.0,0.0,0.0,12.75,12.75,0.0,12.75,0.0,15.0,12.75,0.0,7.5,9.75,9.75,12.75,9.75,7.5,7.5,15.0,12.75,15.0,12.75,15.0,12.75,12.75,0.0,12.75,0.0,0.0,12.75,0.0,,,,
